,AT,AP,AH,AFDP,GTEP,TIT,TAT,TEY,CDP,CO,NOX,predicted,actual,error
7581,13.958,1013.8,91.934,3.0236,24.642,1087.0,549.91,134.12,11.99,1.701,72.745,134.45122,134.12,0.33121765136718295
7582,13.296,1014.0,95.223,2.9774,24.177,1085.0,549.89,133.03,11.864,1.7946,72.61,133.32303,133.03,0.29302856445312386
7583,12.59,1014.1,95.879,2.432,19.511,1048.3,544.01,110.53,10.614,8.2016,90.677,110.02604,110.53,-0.5039608764648449
7584,12.342,1014.4,96.684,2.3519,18.916,1046.4,545.37,108.29,10.369,8.5021,90.033,108.11197,108.29,-0.17803100585938125
7585,11.799,1014.6,94.097,2.3355,19.106,1049.7,546.83,109.55,10.465,7.3595,83.013,109.76527,109.55,0.2152664184570341
7586,10.746,1014.9,93.302,2.2894,19.227,1046.2,544.14,109.3,10.391,8.3041,87.561,109.580124,109.3,0.28012390136719034
7587,9.8758,1015.4,93.792,2.3031,19.279,1046.0,543.85,109.63,10.386,8.7137,88.301,109.88062,109.63,0.2506228637695358
7588,9.2996,1016.2,95.527,2.3007,19.245,1046.6,544.04,109.97,10.392,8.0774,86.13,110.20909,109.97,0.23909118652343864
7589,9.3005,1017.1,95.635,2.3301,19.227,1045.7,543.42,109.69,10.407,8.6303,94.526,109.75429,109.69,0.06428771972656477
7590,9.2241,1018.1,99.096,3.0883,25.299,1073.1,538.94,133.59,12.094,4.553,79.11,133.80739,133.59,0.2173883056640591
7591,9.4274,1018.8,100.16,3.9813,33.196,1100.1,527.12,162.76,14.108,0.47392,59.809,163.5484,162.76,0.7884008789062591
7592,9.6638,1019.1,99.192,3.9754,33.335,1099.9,526.45,163.05,14.184,0.39685,60.472,163.84595,163.05,0.7959472656249886
7593,10.147,1019.0,97.075,3.8954,32.736,1099.8,528.9,161.12,13.985,0.52758,63.311,161.7732,161.12,0.6531933593749955
7594,10.659,1019.0,95.029,3.9006,32.581,1099.9,529.71,160.73,13.886,0.54048,64.247,160.88873,160.73,0.15873291015626023
7595,11.036,1019.1,93.152,3.9001,32.435,1100.2,530.14,160.24,13.898,0.46723,62.923,160.5148,160.24,0.2748010253906159
7596,11.147,1019.8,91.252,3.883,32.162,1099.9,530.68,160.03,13.879,0.48627,63.763,160.00394,160.03,-0.026063232421876137
7597,10.843,1020.3,92.331,3.9956,32.904,1100.1,527.87,162.05,14.066,0.7945,63.095,162.20117,162.05,0.15117187499998863
7598,10.62,1020.7,92.508,4.0162,33.065,1100.0,527.36,162.66,14.089,0.37164,58.057,162.79985,162.66,0.1398504638671909
7599,10.471,1021.3,92.272,4.0476,33.343,1099.9,526.31,163.18,14.161,0.43489,57.936,163.56915,163.18,0.3891528320312432
7600,9.9856,1022.0,91.683,3.4305,28.148,1074.9,528.81,142.79,12.868,2.4437,80.897,143.12727,142.79,0.33727355957032046
7601,9.6251,1022.3,93.481,2.4077,19.395,1038.9,537.81,109.48,10.447,10.316,95.927,109.035255,109.48,-0.44474456787109773
7602,9.6011,1022.6,93.716,2.4037,19.472,1036.4,536.06,108.87,10.51,12.443,98.293,108.56795,108.87,-0.30205261230469205
7603,9.5169,1022.8,93.003,2.4005,19.411,1039.1,538.08,109.07,10.577,11.223,103.17,108.92854,109.07,-0.14145690917968068
7604,9.5322,1023.3,92.605,2.9156,23.715,1084.3,549.94,133.35,11.896,2.9672,77.844,133.55624,133.35,0.20624389648438068
7605,9.514,1023.4,92.647,2.8925,23.457,1080.8,548.57,131.44,11.733,2.6909,78.104,131.66365,131.44,0.22365051269531477
7606,9.5168,1023.2,92.122,2.4142,19.487,1041.9,539.39,110.21,10.522,10.483,91.143,110.02061,110.21,-0.1893930053710875
7607,9.5615,1023.4,91.056,2.4221,19.378,1046.7,542.66,111.09,10.628,9.15,89.873,110.859375,111.09,-0.2306250000000034
7608,9.4756,1023.6,90.704,2.4246,19.446,1050.5,544.84,112.0,10.57,7.4362,85.564,111.78837,112.0,-0.21163177490234375
7609,9.3561,1023.2,90.172,2.4057,19.416,1049.9,544.71,111.63,10.514,7.6193,89.117,111.3914,111.63,-0.23859680175780795
7610,9.2134,1022.8,88.087,2.389,19.495,1048.5,544.01,111.21,10.504,7.7166,90.096,111.14936,111.21,-0.0606393432617125
7611,9.1066,1022.7,88.765,2.4033,19.512,1050.9,545.43,111.97,10.539,6.5462,83.963,111.933784,111.97,-0.03621551513671761
7612,9.2796,1023.1,89.478,2.4323,19.494,1050.4,544.68,112.17,10.567,6.4332,80.037,112.21916,112.17,0.049161987304685795
7613,9.4301,1023.3,90.536,2.4286,19.432,1051.6,545.63,112.18,10.539,6.4927,80.858,112.13747,112.18,-0.04253356933594432
7614,9.8798,1023.5,90.339,2.8334,22.79,1073.6,546.62,127.99,11.485,3.0298,87.486,127.89488,127.99,-0.09511779785155738
7615,10.265,1023.8,89.994,2.9645,23.887,1085.6,549.98,133.75,11.886,1.6309,75.368,134.07033,133.75,0.3203277587890625
7616,10.781,1023.4,89.449,2.9583,23.749,1084.8,549.95,132.93,11.888,1.4945,75.116,133.40126,132.93,0.4712603759765557
7617,11.27,1022.7,89.163,2.9761,23.796,1084.8,550.08,132.92,11.839,1.4391,74.688,133.23785,132.92,0.3178540039062625
7618,11.537,1022.1,87.887,2.9857,23.908,1085.5,549.9,133.47,11.945,1.594,73.079,133.7709,133.47,0.30090454101562614
7619,11.407,1021.9,88.401,2.9908,23.89,1085.4,549.88,133.42,11.877,1.6794,72.877,133.76006,133.42,0.3400555419922
7620,11.305,1021.8,87.493,2.9968,23.998,1085.9,549.89,133.92,11.914,1.5647,73.143,134.11876,133.92,0.19875915527345
7621,10.966,1021.7,85.899,2.9839,24.015,1086.0,549.85,134.17,11.87,1.5624,75.883,134.22876,134.17,0.058759765625012506
7622,10.488,1021.8,87.339,2.9891,24.157,1086.7,549.84,134.86,11.86,1.3991,75.999,134.7449,134.86,-0.11509643554688864
7623,10.037,1022.1,88.531,2.9192,23.641,1083.6,549.91,132.61,11.745,1.656,76.068,132.88712,132.61,0.27711547851561136
7624,9.8921,1022.2,87.622,2.9415,23.859,1084.9,550.08,133.57,11.869,1.5549,74.93,133.8229,133.57,0.2529064941406318
7625,9.8723,1022.0,86.618,2.9309,23.817,1084.8,549.99,133.5,11.914,1.4093,75.041,133.7868,133.5,0.28680419921875
7626,10.026,1022.0,87.301,2.9363,23.831,1084.5,550.01,133.2,11.811,1.3963,74.46,133.56377,133.2,0.36376647949219887
7627,10.059,1021.8,88.012,2.4579,19.526,1047.5,542.91,111.24,10.585,8.0107,86.066,111.35288,111.24,0.11288238525391137
7628,4.5878,1018.7,83.675,3.5758,23.979,1086.2,549.83,134.67,11.898,0.32663,81.952,134.70149,134.67,0.031492309570325006
7629,4.2932,1018.3,84.235,3.5709,23.951,1086.1,550.05,134.67,11.892,0.44784,82.377,134.50525,134.67,-0.1647509765624875
7630,3.9045,1018.4,84.858,3.5828,23.99,1086.5,550.19,135.1,12.042,0.45144,83.776,134.54099,135.1,-0.5590148925781193
7631,3.7436,1018.3,85.434,3.5808,23.911,1086.5,550.17,135.03,11.99,0.23107,82.505,134.32881,135.03,-0.7011883544921886
7632,3.7516,1017.8,85.182,3.5781,23.917,1085.9,550.0,134.67,11.91,0.26747,82.028,134.34865,134.67,-0.321351928710925
7633,3.8858,1017.7,83.946,3.5824,23.903,1086.0,549.98,134.67,11.868,0.23473,81.748,134.37299,134.67,-0.2970141601562375
7634,3.6697,1018.0,84.114,3.5804,23.889,1085.9,550.04,134.68,11.877,0.44412,84.592,134.1827,134.68,-0.4973065185546943
7635,3.5892,1018.2,83.867,3.5777,23.876,1086.0,549.88,134.66,11.893,0.79996,84.193,134.58582,134.66,-0.07418457031249659
7636,3.7108,1018.5,84.948,3.6027,23.957,1086.3,549.98,134.65,11.87,0.68996,83.978,134.43765,134.65,-0.21234741210938068
7637,4.8281,1018.5,85.346,3.5158,23.422,1083.1,549.8,132.67,11.694,1.0281,82.654,133.6836,132.67,1.0135937500000125
7638,6.0334,1018.4,86.054,3.5748,23.989,1085.8,550.04,135.24,11.804,1.0214,81.952,134.60515,135.24,-0.6348516845703216
7639,7.9896,1017.9,87.541,4.3905,30.128,1094.5,534.81,152.6,13.333,0.94292,73.286,153.4992,152.6,0.8992065429687557
7640,9.8712,1017.2,84.249,4.6983,32.341,1100.2,530.58,159.99,13.929,1.0428,70.558,160.99982,159.99,1.009816894531241
7641,10.722,1016.5,80.263,4.7526,32.739,1100.2,528.93,160.6,14.049,1.3484,71.115,161.85165,160.6,1.2516540527343807
7642,11.017,1016.3,78.128,4.744,32.672,1100.1,529.06,160.4,14.018,1.0686,70.107,161.5599,160.4,1.1599060058593693
7643,10.946,1016.2,77.96,4.6919,32.424,1100.3,530.67,160.09,13.945,0.21538,67.415,160.6242,160.09,0.5342065429687466
7644,10.755,1015.9,79.267,4.7117,32.632,1100.2,529.35,160.66,14.025,0.23574,67.49,161.64955,160.66,0.9895513916015659
7645,10.175,1015.8,81.423,4.6407,32.286,1099.8,530.67,160.64,13.826,0.62972,66.863,160.87466,160.64,0.23466430664063864
7646,9.5069,1015.7,82.518,4.6187,32.218,1099.8,530.75,160.84,13.913,0.57439,67.361,161.23563,160.84,0.3956262207031216
7647,5.388,1014.3,90.459,3.63,24.064,1084.8,549.11,134.26,11.814,0.52213,82.137,134.52374,134.26,0.2637426757812591
7648,5.4906,1013.9,88.626,3.2829,21.254,1069.3,549.65,121.95,11.132,1.1662,84.908,122.34106,121.95,0.3910568237304659
7649,5.4522,1013.6,87.772,3.6333,23.994,1085.1,549.71,133.51,11.792,0.46707,82.951,134.16324,133.51,0.6532385253906341
7650,5.4774,1013.4,87.768,3.5139,23.013,1079.7,550.13,129.19,11.605,0.6789,82.624,130.98793,129.19,1.7979302978515648
7651,5.3784,1013.1,86.562,3.5598,23.419,1082.2,550.1,131.08,11.667,0.67688,84.05,132.74046,131.08,1.660463256835925
7652,5.2236,1012.8,87.093,3.5058,22.94,1079.4,550.09,129.06,11.686,0.9025,85.062,130.79185,129.06,1.7318548583984352
7653,5.2513,1012.7,87.374,3.6241,23.796,1084.4,549.93,132.86,11.692,0.6558,82.947,133.82889,132.86,0.9688879394531114
7654,5.2734,1012.5,88.534,3.4224,22.208,1074.9,550.06,125.76,11.451,1.0513,83.447,126.87025,125.76,1.1102468872070261
7655,5.9776,1012.5,90.679,3.5983,23.447,1082.3,550.02,130.63,11.622,0.76573,82.3,132.83932,130.63,2.2093249511718795
7656,6.7676,1012.8,90.879,3.7007,24.205,1086.3,550.04,133.52,11.782,0.67836,82.355,134.28932,133.52,0.7693218994140523
7657,7.571,1013.0,90.3,3.7149,24.198,1085.8,549.87,132.98,11.8,0.71119,80.614,134.56248,132.98,1.5824847412109477
7658,9.2719,1013.2,91.475,3.8031,24.625,1088.5,549.87,133.67,11.92,0.83687,79.252,135.40843,133.67,1.73843200683595
7659,11.351,1013.1,88.317,3.7048,24.376,1086.6,549.85,133.68,11.88,0.9455,74.72,134.88052,133.68,1.2005236816406182
7660,12.518,1012.6,79.374,3.6771,24.355,1085.9,549.71,133.67,11.897,1.3348,78.366,134.18985,133.67,0.5198498535156375
7661,13.1,1011.9,74.68,3.7101,24.391,1086.2,549.63,133.67,11.91,1.7444,78.338,134.40228,133.67,0.7322827148437625
7662,13.458,1011.7,72.249,3.7271,24.377,1086.6,549.83,133.64,11.856,1.8456,77.351,134.42674,133.64,0.7867425537109511
7663,13.429,1011.5,71.494,3.3986,22.019,1072.5,550.12,123.68,11.224,1.1522,77.843,123.46351,123.68,-0.21649139404297557
7664,12.861,1011.7,76.197,3.4122,22.431,1074.5,549.7,125.72,11.324,1.3411,77.931,125.53426,125.72,-0.1857363891601551
7665,12.259,1011.8,79.056,4.6624,32.286,1099.6,531.41,158.68,13.734,0.39199,66.904,159.47662,158.68,0.7966235351562432
7666,12.275,1011.8,77.068,4.5962,31.548,1099.7,533.5,157.24,13.602,0.30271,67.566,157.9929,157.24,0.7529046630859284
7667,12.005,1011.7,77.77,4.6351,32.055,1100.0,531.87,158.75,13.711,0.28619,66.882,159.37361,158.75,0.6236114501953125
7668,11.601,1011.6,80.789,4.6432,32.203,1100.1,530.83,159.5,13.84,0.31771,65.784,160.42107,159.5,0.9210662841796875
7669,11.782,1011.4,82.954,4.688,32.395,1100.1,530.46,159.5,13.912,0.21372,66.586,160.55847,159.5,1.0584716796875
7670,12.624,1011.2,80.439,4.1993,28.359,1089.4,538.27,145.54,12.872,1.4903,70.248,146.05081,145.54,0.510811767578133
7671,12.308,1010.9,79.564,3.5436,23.611,1081.9,549.7,131.37,11.785,1.1282,76.463,131.50508,131.37,0.13508117675780795
7672,11.432,1010.5,83.703,3.6061,24.101,1084.7,549.94,133.65,11.744,0.96691,76.97,133.67183,133.65,0.021829223632806816
7673,11.387,1010.1,86.534,3.6333,24.244,1085.4,549.83,134.01,11.846,0.84245,74.86,134.327,134.01,0.3169958496093841
7674,11.736,1009.9,86.005,3.6463,24.214,1085.3,550.31,133.67,11.834,0.74312,74.746,133.96666,133.67,0.29665954589845
7675,11.728,1009.4,79.251,3.6098,24.152,1084.7,549.91,133.67,11.828,0.52938,74.94,133.8007,133.67,0.1307049560547
7676,11.384,1009.2,80.702,3.625,24.13,1084.4,549.87,133.66,11.822,0.53702,74.038,133.81456,133.66,0.1545599365234409
7677,11.087,1008.9,86.122,3.6199,24.085,1084.6,550.08,133.68,11.81,0.56444,74.382,133.83856,133.68,0.15856201171874318
7678,10.584,1008.7,91.258,3.5806,23.801,1083.4,550.16,132.98,11.725,0.5651,74.48,133.07135,132.98,0.09135009765626023
7679,10.181,1008.7,94.865,3.6288,24.167,1085.1,549.72,134.47,11.693,0.52805,76.167,134.20357,134.47,-0.26643249511718636
7680,10.301,1008.5,96.316,3.6644,24.212,1084.8,549.17,134.3,11.896,0.65832,75.718,134.56648,134.3,0.26648254394530113
7681,10.422,1008.5,96.764,4.6879,32.175,1100.2,531.59,159.83,13.746,0.1966,67.84,160.49326,159.83,0.6632556152343625
7682,10.593,1008.1,98.27,4.722,32.482,1099.9,530.58,160.63,13.876,0.35119,67.889,161.13402,160.63,0.504017944335942
7683,10.555,1007.8,99.104,4.6722,32.111,1100.3,531.44,160.14,13.894,0.42092,68.51,160.75336,160.14,0.6133569335937636
7684,10.528,1007.5,98.744,4.7348,32.48,1100.0,530.0,161.16,13.909,0.48485,68.315,161.65425,161.16,0.4942510986328159
7685,10.254,1007.4,98.075,4.6774,32.061,1100.2,530.75,161.04,13.918,0.51052,68.877,161.43494,161.04,0.39493652343750796
7686,9.8215,1007.7,96.687,4.6954,32.368,1099.9,529.5,162.15,13.953,0.46636,67.428,162.49054,162.15,0.3405395507812443
7687,8.7987,1008.1,96.521,4.6598,32.339,1099.8,529.7,163.03,13.831,0.4018,69.13,162.7497,163.03,-0.28030517578125114
7688,7.9529,1008.5,97.918,4.6697,32.451,1100.0,529.03,163.5,13.922,0.24591,67.957,163.78877,163.5,0.2887725830078125
7689,7.4649,1009.6,96.515,4.7244,32.879,1099.9,527.6,164.58,14.073,0.23934,68.939,165.00772,164.58,0.4277209472656125
7690,7.321,1010.1,95.181,4.6731,32.662,1100.0,528.04,164.28,14.15,0.25726,69.301,164.88965,164.28,0.6096484374999989
7691,6.9685,1010.6,96.88,4.7564,33.258,1100.1,526.15,165.62,14.247,0.26241,68.446,166.32735,165.62,0.707346801757808
7692,6.9214,1011.2,96.2,4.7221,33.053,1100.0,526.79,165.2,14.102,0.24452,68.694,165.72964,165.2,0.5296447753906364
7693,6.9549,1011.9,94.708,3.4844,23.463,1083.2,549.97,134.12,11.85,0.89264,81.023,133.40088,134.12,-0.7191210937500045
7694,7.0389,1012.3,92.654,3.471,23.187,1082.0,549.94,132.7,11.673,1.0481,82.303,132.43477,132.7,-0.26523132324217613
7695,7.1611,1012.8,90.72,3.6157,23.842,1085.4,550.11,133.45,11.772,0.74785,81.579,134.04517,133.45,0.5951660156250114
7696,7.3617,1013.5,88.991,3.6439,23.833,1085.8,549.72,133.69,11.844,0.68593,82.151,134.35603,133.69,0.6660333251953148
7697,7.2594,1014.1,89.669,3.6328,23.791,1085.6,550.06,133.68,11.816,0.6525,82.837,133.97757,133.68,0.2975695800781182
7698,6.9188,1014.5,89.859,3.6367,23.733,1085.4,549.9,133.69,11.789,0.77359,82.778,134.02197,133.69,0.3319726562500023
7699,6.8903,1014.7,88.165,3.6331,23.732,1085.8,550.06,133.69,11.761,0.7649,82.335,134.03331,133.69,0.3433099365234398
7700,6.7569,1015.1,88.41,3.6162,23.747,1085.5,550.24,133.65,11.733,0.64836,82.377,133.73595,133.65,0.08594665527343182
7701,6.7155,1015.7,88.174,3.5792,23.549,1084.4,549.88,132.76,11.727,0.6272,82.408,133.58778,132.76,0.8277838134765716
7702,6.817,1016.3,87.707,4.0272,27.276,1089.8,540.77,144.56,12.699,0.55501,77.364,144.97704,144.56,0.4170355224609352
7703,6.8973,1016.7,88.241,4.6468,32.598,1100.4,527.78,163.61,14.056,0.051019,66.859,164.74123,163.61,1.1312261962890489
7704,6.9282,1017.2,87.293,4.7146,33.185,1100.2,525.8,164.99,14.285,0.69285,67.14,166.13522,164.99,1.145223388671866
7705,6.9957,1017.5,87.652,4.7299,32.966,1099.6,526.66,164.67,14.166,1.0197,69.001,165.27367,164.67,0.60366638183595
7706,7.2848,1017.6,87.557,4.7188,32.71,1100.0,527.25,163.96,14.125,1.3279,70.335,164.73807,163.96,0.778067626953117
7707,7.4902,1018.2,85.956,4.7466,32.894,1099.9,526.59,164.43,14.14,0.17557,66.863,165.0686,164.43,0.6386035156249932
7708,7.3078,1019.8,83.228,3.5579,23.395,1083.9,550.34,133.99,11.933,0.92083,85.298,133.16711,133.99,-0.8228857421875091
7709,7.3157,1019.9,79.696,3.5724,23.556,1085.0,549.77,134.49,11.964,1.187,84.955,134.21692,134.49,-0.2730810546875091
7710,7.3168,1020.1,79.75,3.5541,23.397,1084.1,549.74,133.72,11.923,1.3783,85.123,133.68898,133.72,-0.031019897460936363
7711,7.1878,1020.3,82.389,4.2138,28.507,1091.5,536.99,149.68,13.057,1.1073,76.661,149.32953,149.68,-0.3504711914062568
7712,7.1168,1020.4,85.501,3.6638,24.208,1088.9,549.98,137.65,12.038,0.99396,83.92,135.35837,137.65,-2.2916320800781307
7713,7.1325,1020.5,86.056,3.5491,23.282,1083.6,549.86,133.5,11.816,1.0812,84.553,133.18654,133.5,-0.3134613037109375
7714,7.2618,1020.5,87.237,3.5916,23.529,1085.3,550.06,134.44,11.928,1.0029,84.616,133.97536,134.44,-0.4646429443359352
7715,7.6137,1020.7,85.814,3.5924,23.531,1085.0,550.02,134.2,11.946,1.0528,83.808,133.92937,134.2,-0.27063293457030113
7716,7.8848,1020.6,85.039,3.5931,23.475,1084.4,550.03,133.69,11.888,1.0287,82.042,133.63196,133.69,-0.058041992187497726
7717,7.9395,1020.3,87.203,3.5841,23.426,1084.6,550.03,133.68,11.831,0.94843,82.344,133.5709,133.68,-0.10909240722656932
7718,7.9592,1020.2,87.339,3.571,23.441,1084.7,549.82,133.69,11.793,1.021,82.386,133.71227,133.69,0.022265014648439774
7719,7.9442,1020.4,86.646,3.5717,23.43,1084.5,550.12,133.63,11.716,1.1397,82.603,133.46753,133.63,-0.16247070312499545
7720,8.0315,1020.7,88.747,3.5713,23.369,1084.3,549.87,133.43,11.759,1.0798,82.399,133.42366,133.43,-0.006339721679694321
7721,8.1683,1020.7,89.104,4.3989,29.952,1095.9,534.49,154.39,13.427,0.5243,71.349,154.44243,154.39,0.05242858886720114
7722,8.4858,1021.1,87.738,4.8415,33.433,1100.1,525.18,164.52,14.294,0.35867,63.887,165.55176,164.52,1.0317578124999898
7723,9.2573,1021.2,84.579,4.8112,33.012,1100.1,526.68,162.96,14.196,0.47136,66.184,164.04353,162.96,1.0835333251953045
7724,10.061,1020.9,74.011,4.7807,32.484,1100.2,528.57,161.34,14.091,0.49222,67.861,162.19273,161.34,0.8527337646484341
7725,10.577,1020.4,71.694,4.8093,32.646,1100.3,528.01,161.51,14.136,0.48567,66.557,162.46077,161.51,0.9507696533203216
7726,10.628,1020.0,72.416,4.8102,32.513,1099.9,528.53,161.46,14.046,0.51512,67.88,161.87263,161.46,0.41263488769530454
7727,10.451,1020.2,73.394,4.826,32.661,1099.6,528.11,161.87,14.115,0.70325,67.658,162.29514,161.87,0.42513549804687045
7728,10.281,1020.4,69.09,4.8366,32.932,1099.9,526.84,163.2,14.148,0.74822,60.654,163.47868,163.2,0.27868347167969887
7729,10.055,1020.7,69.491,4.8172,32.892,1100.3,526.99,163.11,14.221,0.073167,56.377,163.49602,163.11,0.38601745605467386
7730,6.988,1021.5,82.347,3.5297,23.758,1083.8,548.96,135.11,11.937,0.44509,81.613,134.12929,135.11,-0.9807122802734511
7731,6.6543,1021.5,82.293,3.4638,23.219,1082.5,549.8,133.33,11.787,0.21186,81.806,132.65671,133.33,-0.6732922363281375
7732,5.4611,1021.8,87.63,3.4823,23.357,1083.3,549.71,134.37,11.825,0.4134,83.598,133.4157,134.37,-0.954304809570317
7733,5.8372,1022.1,86.775,3.4991,23.428,1083.5,549.79,134.08,11.775,0.60293,84.423,133.40266,134.08,-0.6773358154297
7734,7.0528,1022.2,79.474,3.5119,23.423,1083.5,550.18,133.46,11.682,0.31753,83.032,132.97372,133.46,-0.48627563476563296
7735,7.1873,1022.5,79.304,3.4888,23.218,1082.5,550.04,132.96,11.725,0.5396,84.707,132.21834,132.96,-0.7416619873046955
7736,6.6405,1022.1,82.613,3.5183,23.456,1084.1,549.92,134.35,11.884,0.8023,84.263,133.6662,134.35,-0.6838012695312443
7737,6.1033,1021.9,81.523,3.4937,23.222,1083.0,549.98,133.67,11.836,1.0618,84.708,133.08003,133.67,-0.589967651367175
7738,5.4546,1021.6,81.919,3.4882,23.166,1083.0,549.84,133.67,11.787,0.96692,84.631,133.2426,133.67,-0.4274005126953
7739,5.1361,1021.7,82.833,3.4777,23.113,1082.8,550.06,133.68,11.715,0.94812,84.55,133.0384,133.68,-0.6415936279296943
7740,4.9719,1022.0,84.008,3.527,23.5,1083.5,549.16,134.69,11.799,0.76725,84.277,133.95471,134.69,-0.7352880859374977
7741,6.7097,1022.8,80.685,4.6852,32.874,1100.1,526.13,165.17,14.199,0.21291,66.76,165.56923,165.17,0.399229125976575
7742,7.3372,1023.0,80.076,4.7698,33.322,1100.0,524.71,165.87,14.276,0.28478,65.495,166.24138,165.87,0.37137878417968295
7743,7.6952,1022.8,81.974,4.7001,32.961,1100.4,526.0,165.2,14.301,0.30938,65.122,165.3954,165.2,0.19540100097657387
7744,7.4018,1022.6,87.673,4.7564,33.441,1100.0,524.69,166.01,14.279,0.4273,66.026,166.25504,166.01,0.2450354003906341
7745,7.8167,1022.2,88.135,4.6605,32.893,1100.0,526.21,164.73,14.177,0.72742,66.369,165.01434,164.73,0.28434326171876023
7746,8.5781,1022.0,87.554,4.7183,33.079,1099.9,525.78,164.42,14.214,0.86749,67.327,164.89214,164.42,0.4721356201172
7747,9.841,1022.2,77.791,4.7141,32.624,1099.6,527.61,162.56,14.095,0.52366,69.291,162.7085,162.56,0.14849609374999773
7748,10.084,1022.7,67.3,4.7721,33.023,1100.1,526.27,163.57,14.168,0.42837,67.311,163.68585,163.57,0.11585205078125682
7749,9.5484,1023.1,68.062,4.7413,32.928,1100.0,526.54,163.75,14.172,0.64247,67.667,163.75002,163.75,1.52587890625e-05
7750,8.7161,1023.5,77.867,4.804,33.466,1100.3,525.02,165.54,14.288,0.82869,65.856,165.39899,165.54,-0.14101318359374204
7751,8.3411,1023.6,83.747,4.7442,33.01,1100.1,526.64,164.75,14.224,0.40453,64.856,164.50458,164.75,-0.24542236328125
7752,7.9543,1023.7,84.187,4.818,33.623,1100.0,524.27,166.23,14.37,0.18232,63.19,166.36116,166.23,0.13116027832032273
7753,7.5402,1023.8,85.149,4.8032,33.582,1100.2,524.53,166.31,14.364,0.19051,62.88,166.45416,166.31,0.14416259765624773
7754,6.4237,1024.1,88.72,3.5543,23.638,1085.2,549.55,135.94,11.839,0.56878,81.787,134.35031,135.94,-1.5896887207031227
7755,6.3186,1024.3,89.401,3.5375,23.242,1083.7,550.02,133.39,11.81,0.55026,82.66,133.26501,133.39,-0.12498535156248636
7756,5.9587,1024.7,88.759,3.4538,22.41,1079.2,550.03,129.39,11.652,0.78055,83.35,129.84715,129.39,0.45715270996095114
7757,5.9384,1025.1,89.319,3.514,22.867,1081.8,550.26,131.25,11.748,0.4963,82.267,131.96387,131.25,0.7138671875
7758,5.7952,1025.2,90.142,3.6204,23.667,1086.2,549.92,134.68,11.891,0.5529,82.439,134.36035,134.68,-0.3196484375000068
7759,5.7183,1025.1,90.048,3.6658,23.831,1086.7,549.92,134.64,11.93,0.80307,83.672,134.54193,134.64,-0.09806884765623636
7760,5.9779,1025.3,90.087,3.6504,23.656,1085.9,549.96,133.69,11.888,0.87729,84.34,134.25458,133.69,0.5645776367187523
7761,6.0551,1025.7,89.869,3.6526,23.607,1086.0,550.03,133.67,11.782,0.91205,85.008,134.0964,133.67,0.4264050292968875
7762,6.1375,1026.0,90.147,4.0193,26.702,1088.6,540.97,142.94,12.639,0.75338,77.035,142.97429,142.94,0.034288940429689774
7763,6.1271,1026.3,91.663,4.6899,32.44,1100.2,527.88,164.51,13.989,0.21314,62.508,164.39374,164.51,-0.1162622070312409
